# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  824       2.611959082641e+03       1.197870135662e+01       0.000000000000e+00      -5.048567609034e+01       8.715386544247e-09       1.019345030262e-05      -2.947775709482e-07 
  825       2.610020346881e+03       1.191448371748e+01       0.000000000000e+00      -4.850186182074e+01       8.698060345155e-09       1.016182836629e-05      -2.847741987838e-07 
  826       2.607866971187e+03       1.185654167990e+01       0.000000000000e+00      -4.651378640569e+01       8.680782427138e-09       1.012998837770e-05      -2.747875334922e-07 
  827       2.605499841563e+03       1.180488116223e+01       0.000000000000e+00      -4.452213078475e+01       8.663553027726e-09       1.009792450318e-05      -2.648175370603e-07 
  828       2.602919862890e+03       1.175950779531e+01       0.000000000000e+00      -4.252758235810e+01       8.646372349898e-09       1.006563082591e-05      -2.548641646628e-07 
  829       2.600127958996e+03       1.172042692125e+01       0.000000000000e+00      -4.053083500580e+01       8.629240561587e-09       1.003310134549e-05      -2.449273646044e-07 
  830       2.597125072716e+03       1.168764359220e+01       0.000000000000e+00      -3.853258910700e+01       8.612157795184e-09       1.000032997734e-05      -2.350070782606e-07 
  831       2.593912165966e+03       1.166116256913e+01       0.000000000000e+00      -3.653355155908e+01       8.595124147040e-09       9.967310552193e-06      -2.251032400194e-07 
  832       2.590490219801e+03       1.164098832059e+01       0.000000000000e+00      -3.453443579690e+01       8.578139676965e-09       9.934036815596e-06      -2.152157772222e-07 
  833       2.586860234491e+03       1.162712502152e+01       0.000000000000e+00      -3.253596181198e+01       8.561204407727e-09       9.900502427339e-06      -2.053446101046e-07 
  834       2.583023229582e+03       1.161957655201e+01       0.000000000000e+00      -3.053885617168e+01       8.544318324539e-09       9.866700960942e-06      -1.954896517374e-07 
  835       2.578980243962e+03       1.161834649606e+01       0.000000000000e+00      -2.854385203846e+01       8.527481374554e-09       9.832625903120e-06      -1.856508079669e-07 
  836       2.574732335932e+03       1.162343814039e+01       0.000000000000e+00      -2.655168918900e+01       8.510693466348e-09       9.798270653246e-06      -1.758279773554e-07 
  837       2.570280583269e+03       1.163485447319e+01       0.000000000000e+00      -2.456311403346e+01       8.493954469408e-09       9.763628522819e-06      -1.660210511214e-07 
  838       2.565626083293e+03       1.165259818291e+01       0.000000000000e+00      -2.257887963465e+01       8.477264213611e-09       9.728692734923e-06      -1.562299130801e-07 
  839       2.560769952937e+03       1.167667165703e+01       0.000000000000e+00      -2.059974572723e+01       8.460622488703e-09       9.693456423692e-06      -1.464544395825e-07 
  840       2.555713328809e+03       1.170707698085e+01       0.000000000000e+00      -1.862647873692e+01       8.444029043772e-09       9.657912633767e-06      -1.366944994558e-07 
  841       2.550457367261e+03       1.174381593625e+01       0.000000000000e+00      -1.665985179970e+01       8.427483586723e-09       9.622054319758e-06      -1.269499539428e-07 
  842       2.545003244457e+03       1.178689000047e+01       0.000000000000e+00      -1.470064478100e+01       8.410985783745e-09       9.585874345698e-06      -1.172206566413e-07 
  843       2.539352156436e+03       1.183630034490e+01       0.000000000000e+00      -1.274964429488e+01       8.394535258780e-09       9.549365484503e-06      -1.075064534433e-07 
  844       2.533505319183e+03       1.189204783386e+01       0.000000000000e+00      -1.080764372330e+01       8.378131592982e-09       9.512520417425e-06      -9.780718247407e-08 
  845       2.527463968692e+03       1.195413302333e+01       0.000000000000e+00      -8.875443235212e+00       8.361774324181e-09       9.475331733507e-06      -8.812267403130e-08 
  846       2.521229361035e+03       1.202255615980e+01       0.000000000000e+00      -6.953849805861e+00       8.345462946337e-09       9.437791929033e-06      -7.845275052355e-08 
  847       2.514802772426e+03       1.209731717899e+01       0.000000000000e+00      -5.043677235919e+00       8.329196908996e-09       9.399893406980e-06      -6.879722640902e-08 
  848       2.508185499292e+03       1.217841570464e+01       0.000000000000e+00      -3.145746170713e+00       8.312975616742e-09       9.361628476470e-06      -5.915590813391e-08 
  849       2.501378858336e+03       1.226585104732e+01       0.000000000000e+00      -1.260884119412e+00       8.296798428643e-09       9.322989352216e-06      -4.952859407072e-08 
  850       2.494384186604e+03       1.235962220314e+01       0.000000000000e+00       6.100745257668e-01       8.280664657694e-09       9.283968153970e-06      -3.991507445631e-08 
  851       2.487202841553e+03       1.245972785261e+01       0.000000000000e+00       2.466288470363e+00       8.264573570265e-09       9.244556905965e-06      -3.031513132982e-08 
  852       2.479836201118e+03       1.256616635934e+01       0.000000000000e+00       4.306909498474e+00       8.248524385534e-09       9.204747536369e-06      -2.072853847048e-08 
  853       2.472285663777e+03       1.267893576887e+01       0.000000000000e+00       6.131082453551e+00       8.232516274927e-09       9.164531876717e-06      -1.115506133514e-08 
  854       2.464552648617e+03       1.279803380742e+01       0.000000000000e+00       7.937945219207e+00       8.216548361546e-09       9.123901661359e-06      -1.594456995773e-09 
  855       2.456638595405e+03       1.292345788067e+01       0.000000000000e+00       9.726628700014e+00       8.200619719603e-09       9.082848526901e-06       7.953525923323e-09 
  856       2.448545174975e+03       1.305519270211e+01       0.000000000000e+00       1.149633996921e+01       8.184729612036e-09       9.041366886554e-06       1.748877549597e-08 
  857       2.440274924208e+03       1.319317294920e+01       0.000000000000e+00       1.324661330472e+01       8.168878213418e-09       8.999462634971e-06       2.700969068926e-08 
  858       2.431830622015e+03       1.333731996801e+01       0.000000000000e+00       1.497706339581e+01       8.153065910512e-09       8.957144664715e-06       3.651427852795e-08 
  859       2.423215080090e+03       1.348755408263e+01       0.000000000000e+00       1.668730255851e+01       8.137293065950e-09       8.914422012287e-06       4.600052318892e-08 
  860       2.414431143019e+03       1.364379459201e+01       0.000000000000e+00       1.837694073003e+01       8.121560017882e-09       8.871303858979e-06       5.546638588131e-08 
  861       2.405481688370e+03       1.380595976667e+01       0.000000000000e+00       2.004558546316e+01       8.105867079625e-09       8.827799531726e-06       6.490980472657e-08 
  862       2.396369626805e+03       1.397396684545e+01       0.000000000000e+00       2.169284192068e+01       8.090214539307e-09       8.783918503961e-06       7.432869463819e-08 
  863       2.387097902174e+03       1.414773203227e+01       0.000000000000e+00       2.331831286978e+01       8.074602659515e-09       8.739670396474e-06       8.372094720112e-08 
  864       2.377669491617e+03       1.432717049290e+01       0.000000000000e+00       2.492159867644e+01       8.059031676931e-09       8.695064978270e-06       9.308443055101e-08 
  865       2.368087405670e+03       1.451219635168e+01       0.000000000000e+00       2.650229729983e+01       8.043501801977e-09       8.650112167430e-06       1.024169892531e-07 
  866       2.358354688357e+03       1.470272268833e+01       0.000000000000e+00       2.806000428677e+01       8.028013218449e-09       8.604822031973e-06       1.117164441811e-07 
  867       2.348474417301e+03       1.489866153462e+01       0.000000000000e+00       2.959431276605e+01       8.012566083157e-09       8.559204790726e-06       1.209805923953e-07 
  868       2.338449703819e+03       1.509992387121e+01       0.000000000000e+00       3.110481344292e+01       7.997160525553e-09       8.513270814185e-06       1.302072070208e-07 
  869       2.328283693023e+03       1.530641962433e+01       0.000000000000e+00       3.259109459343e+01       7.981796647369e-09       8.467030625388e-06       1.393940371258e-07 
  870       2.317979563924e+03       1.551805766258e+01       0.000000000000e+00       3.405274205888e+01       7.966474522239e-09       8.420494900785e-06       1.485388075987e-07 
  871       2.307540529532e+03       1.573474579368e+01       0.000000000000e+00       3.548933924019e+01       7.951194195333e-09       8.373674471111e-06       1.576392190257e-07 
  872       2.296969836955e+03       1.595639076121e+01       0.000000000000e+00       3.690046709234e+01       7.935955682981e-09       8.326580322261e-06       1.666929475682e-07 
  873       2.286270767504e+03       1.618289824134e+01       0.000000000000e+00       3.828570411875e+01       7.920758972293e-09       8.279223596167e-06       1.756976448391e-07 
  874       2.275446636790e+03       1.641417283965e+01       0.000000000000e+00       3.964462636570e+01       7.905604020783e-09       8.231615591678e-06       1.846509377798e-07 
  875       2.264500794828e+03       1.665011808782e+01       0.000000000000e+00       4.097680741671e+01       7.890490755987e-09       8.183767765440e-06       1.935504285365e-07 
  876       2.253436626136e+03       1.689063644041e+01       0.000000000000e+00       4.228181838698e+01       7.875419075081e-09       8.135691732778e-06       2.023936943360e-07 
  877       2.242257549838e+03       1.713562927162e+01       0.000000000000e+00       4.355922791778e+01       7.860388844495e-09       8.087399268582e-06       2.111782873620e-07 
  878       2.230967019762e+03       1.738499687201e+01       0.000000000000e+00       4.480860217084e+01       7.845399899524e-09       8.038902308196e-06       2.199017346301e-07 
  879       2.219568524547e+03       1.763863844530e+01       0.000000000000e+00       4.602950482278e+01       7.830452043944e-09       7.990212948304e-06       2.285615378635e-07 
  880       2.208065587737e+03       1.789645210509e+01       0.000000000000e+00       4.722149705951e+01       7.815545049615e-09       7.941343447820e-06       2.371551733680e-07 
  881       2.196461767885e+03       1.815833487163e+01       0.000000000000e+00       4.838413757062e+01       7.800678656089e-09       7.892306228784e-06       2.456800919064e-07 
  882       2.184760658657e+03       1.842418266857e+01       0.000000000000e+00       4.951698254379e+01       7.785852570215e-09       7.843113877255e-06       2.541337185734e-07 
  883       2.172965888929e+03       1.869389031969e+01       0.000000000000e+00       5.061958565922e+01       7.771066465743e-09       7.793779144209e-06       2.625134526699e-07 
  884       2.161081122888e+03       1.896735154570e+01       0.000000000000e+00       5.169149808401e+01       7.756319982918e-09       7.744314946436e-06       2.708166675767e-07 
  885       2.149110060137e+03       1.924445896094e+01       0.000000000000e+00       5.273226846655e+01       7.741612728085e-09       7.694734367442e-06       2.790407106281e-07 
  886       2.137056435793e+03       1.952510407020e+01       0.000000000000e+00       5.374144293097e+01       7.726944273278e-09       7.645050658351e-06       2.871829029861e-07 
  887       2.124924020587e+03       1.980917726538e+01       0.000000000000e+00       5.471856507153e+01       7.712314155821e-09       7.595277238810e-06       2.952405395127e-07 
  888       2.112716620969e+03       2.009656782235e+01       0.000000000000e+00       5.566317594697e+01       7.697721877912e-09       7.545427697897e-06       3.032108886434e-07 
  889       2.100438079204e+03       2.038716389763e+01       0.000000000000e+00       5.657481407502e+01       7.683166906217e-09       7.495515795028e-06       3.110911922600e-07 
  890       2.088092273480e+03       2.068085252514e+01       0.000000000000e+00       5.745301542672e+01       7.668648671454e-09       7.445555460868e-06       3.188786655624e-07 
  891       2.075683118001e+03       2.097751961302e+01       0.000000000000e+00       5.829731342084e+01       7.654166567981e-09       7.395560798242e-06       3.265704969415e-07 
